CustomerID,CustomerName,Address,PhoneNumber,Email,Notes,VehicleTypeName,LicensePlate
496,Customer 496,"Nguyen Dinh Chieu, City",678381522,customer496@example.com,Regular customer,Motorcycle 50cc,KZC-8130
497,Customer 497,"Duong Pham Ngoc Thach, City",807393257,customer497@example.com,Regular customer,Motorcycle 110cc,QRH-8204
498,Customer 498,"Tran Nao, City",347795103,customer498@example.com,Regular customer,Light Truck,QYU-5918
499,Customer 499,"Phan Van Tri, City",615709059,customer499@example.com,Regular customer,Motorcycle 125cc,MRA-8915
500,Customer 500,"Nguyen Tat Thanh, City",532693553,customer500@example.com,Regular customer,Motorcycle 125cc,PFR-3840
501,Customer 501,"Duong Vo Thi Sau, City",361810107,customer501@example.com,Regular customer,Pickup Truck,FXF-7622
502,Customer 502,"Duong Tran Hung Dao, City",856142112,customer502@example.com,Regular customer,Pickup Truck,BXD-0265
503,Customer 503,"Dien Bien Phu, City",965650631,customer503@example.com,Regular customer,Sedan,AQI-5004
504,Customer 504,"Duong Hai Ba Trung, City",594454621,customer504@example.com,Regular customer,Sedan,OQI-5842
505,Customer 505,"Dien Bien Phu, City",584497408,customer505@example.com,Regular customer,Motorcycle 150cc,OPP-3157
506,Customer 506,"Ly Thai To, City",491441501,customer506@example.com,Regular customer,SUV,VWH-5031
507,Customer 507,"Nguyen Tat Thanh, City",691107466,customer507@example.com,Regular customer,Motorcycle 50cc,CRK-8744
508,Customer 508,"Ha Huy Giap, City",311540967,customer508@example.com,Regular customer,SUV,OTA-9765
509,Customer 509,"Le Van Sy, City",295021872,customer509@example.com,Regular customer,Pickup Truck,USJ-5764
510,Customer 510,"Tran Nao, City",943176210,customer510@example.com,Regular customer,Motorcycle 110cc,RJU-6631
511,Customer 511,"Tran Nao, City",201870121,customer511@example.com,Regular customer,Motorcycle 125cc,NTW-0670
512,Customer 512,"Nguyen Tat Thanh, City",720487882,customer512@example.com,Regular customer,Motorcycle 125cc,MPY-0154
513,Customer 513,"Thong Nhat, City",776405805,customer513@example.com,Regular customer,Motorcycle 125cc,ZYK-0636
514,Customer 514,"Duong Tran Quoc Thao, City",386020765,customer514@example.com,Regular customer,Motorcycle 50cc,LLX-1462
515,Customer 515,"Duong Nguyen Van Cu, City",677144937,customer515@example.com,Regular customer,Motorcycle 125cc,YIJ-1444
516,Customer 516,"Duong Nguyen Hue, City",169479332,customer516@example.com,Regular customer,Motorcycle 150cc,ZIL-0314
517,Customer 517,"Tran Hung Dao, City",845151476,customer517@example.com,Regular customer,Sedan,XKT-1091
518,Customer 518,"Xa Lo Ha Noi, City",367451244,customer518@example.com,Regular customer,SUV,FGM-9337
519,Customer 519,"Bach Dang, City",529182090,customer519@example.com,Regular customer,Motorcycle 110cc,CDJ-7939
520,Customer 520,"Duong Hai Ba Trung, City",735700025,customer520@example.com,Regular customer,Motorcycle 50cc,SWN-1575
521,Customer 521,"Ly Thai To, City",106220397,customer521@example.com,Regular customer,Motorcycle 50cc,YCY-8191
522,Customer 522,"Tran Xuan Soan, City",786028124,customer522@example.com,Regular customer,Sedan,ZRE-7083
523,Customer 523,"Ham Nghi, City",949559242,customer523@example.com,Regular customer,Motorcycle 110cc,MEL-8329
524,Customer 524,"Ly Thai To, City",933654172,customer524@example.com,Regular customer,SUV,WKN-5459
525,Customer 525,"Duong Nam Ky Khoi Nghia, City",918132052,customer525@example.com,Regular customer,Motorcycle 125cc,BJD-1551
526,Customer 526,"Xo Viet Nghe Tinh, City",881958895,customer526@example.com,Regular customer,Motorcycle 150cc,GKW-4621
527,Customer 527,"Nguyen Dinh Chieu, City",514850267,customer527@example.com,Regular customer,Motorcycle 250cc,PCT-7738
528,Customer 528,"Duong Nam Ky Khoi Nghia, City",393656228,customer528@example.com,Regular customer,SUV,XON-0038
529,Customer 529,"Dien Bien Phu, City",317515034,customer529@example.com,Regular customer,Light Truck,PPC-7230
530,Customer 530,"Duong Tran Quoc Thao, City",183311478,customer530@example.com,Regular customer,Motorcycle 250cc,CKB-4961
531,Customer 531,"Ham Nghi, City",593032107,customer531@example.com,Regular customer,Pickup Truck,AGF-0951
532,Customer 532,"Duong Nguyen Hue, City",839700031,customer532@example.com,Regular customer,Pickup Truck,NBB-6623
533,Customer 533,"Duong Nguyen Binh Khiem, City",929620473,customer533@example.com,Regular customer,Sedan,WFD-1946
534,Customer 534,"Duong Vo Thi Sau, City",709961369,customer534@example.com,Regular customer,Sedan,FXO-5114
535,Customer 535,"Duong Ton Duc Thang, City",984753211,customer535@example.com,Regular customer,Motorcycle 50cc,ITB-7235
536,Customer 536,"Duong Pham Ngoc Thach, City",752908227,customer536@example.com,Regular customer,Motorcycle 125cc,JCH-1663
537,Customer 537,"Duong Ton Duc Thang, City",897815010,customer537@example.com,Regular customer,Motorcycle 250cc,PLV-9940
538,Customer 538,"Xa Lo Ha Noi, City",353415839,customer538@example.com,Regular customer,Sedan,ORI-7433
539,Customer 539,"Ky Con, City",521496050,customer539@example.com,Regular customer,Pickup Truck,PZT-6788
540,Customer 540,"Dai Lo Dong Tay, City",188488582,customer540@example.com,Regular customer,Motorcycle 150cc,JYM-1830
541,Customer 541,"Ly Thai To, City",433579525,customer541@example.com,Regular customer,Motorcycle 125cc,GUL-4180
542,Customer 542,"Bach Dang, City",820123666,customer542@example.com,Regular customer,Light Truck,NGZ-7401
543,Customer 543,"Dien Bien Phu, City",485519391,customer543@example.com,Regular customer,SUV,PSO-2627
544,Customer 544,"Duong Nam Ky Khoi Nghia, City",437034400,customer544@example.com,Regular customer,SUV,KDO-6034
545,Customer 545,"Duong Hung Vuong, City",963803152,customer545@example.com,Regular customer,SUV,MYL-1377
546,Customer 546,"Duong Pasteur, City",489424721,customer546@example.com,Regular customer,Sedan,JMS-4408
547,Customer 547,"Nguyen Hong, City",922775157,customer547@example.com,Regular customer,Motorcycle 250cc,IKI-2090
548,Customer 548,"Duong Vo Thi Sau, City",978863563,customer548@example.com,Regular customer,Sedan,COD-4005
549,Customer 549,"Nguyen Cong Tru, City",393202013,customer549@example.com,Regular customer,Motorcycle 50cc,YZU-3784
550,Customer 550,"Ham Nghi, City",518248796,customer550@example.com,Regular customer,Light Truck,IPQ-0227
551,Customer 551,"Duong Nguyen Binh Khiem, City",961087508,customer551@example.com,Regular customer,Motorcycle 150cc,BLM-6286
552,Customer 552,"Duong Hai Ba Trung, City",418076986,customer552@example.com,Regular customer,SUV,XUR-8245
553,Customer 553,"Ly Thai To, City",546059151,customer553@example.com,Regular customer,Sedan,TSB-2492
554,Customer 554,"Tran Nao, City",690482607,customer554@example.com,Regular customer,Light Truck,IXH-8788
555,Customer 555,"Nguyen Dinh Chieu, City",816663948,customer555@example.com,Regular customer,Pickup Truck,EEX-9756
556,Customer 556,"Duong Nguyen Hue, City",200363389,customer556@example.com,Regular customer,Light Truck,PYL-2487
557,Customer 557,"Nguyen Dinh Chieu, City",331895000,customer557@example.com,Regular customer,Motorcycle 110cc,LYI-1795
558,Customer 558,"Vo Van Ngan, City",792026039,customer558@example.com,Regular customer,Motorcycle 50cc,SJY-1206
559,Customer 559,"Ha Huy Giap, City",608060057,customer559@example.com,Regular customer,Motorcycle 125cc,VNA-3497
560,Customer 560,"Ly Thai To, City",947407491,customer560@example.com,Regular customer,Motorcycle 110cc,HAX-6801
561,Customer 561,"Kinh Duong Vuong, City",959876277,customer561@example.com,Regular customer,Pickup Truck,OOF-1053
562,Customer 562,"Duong Nguyen Binh Khiem, City",596803291,customer562@example.com,Regular customer,Pickup Truck,YJF-9930
563,Customer 563,"Le Lai, City",660174576,customer563@example.com,Regular customer,Light Truck,QXL-9983
564,Customer 564,"Duong Le Duan, City",931722801,customer564@example.com,Regular customer,Light Truck,CNS-6988
565,Customer 565,"Duong Nguyen Van Cu, City",157170082,customer565@example.com,Regular customer,Motorcycle 50cc,YUH-0819
566,Customer 566,"Le Lai, City",832929006,customer566@example.com,Regular customer,Sedan,NBQ-3012
567,Customer 567,"Duong Tran Hung Dao, City",540269446,customer567@example.com,Regular customer,Motorcycle 110cc,MAM-1080
568,Customer 568,"Duong Pham Ngoc Thach, City",178761734,customer568@example.com,Regular customer,Light Truck,POI-0069
569,Customer 569,"Duong Nguyen Hue, City",309316359,customer569@example.com,Regular customer,SUV,BJM-6532
570,Customer 570,"Duong Bui Vien, City",158283606,customer570@example.com,Regular customer,Light Truck,OBS-0844
571,Customer 571,"Duong Nguyen Tri Phuong, City",279249603,customer571@example.com,Regular customer,SUV,TNJ-4181
572,Customer 572,"Pham Van Dong, City",938597252,customer572@example.com,Regular customer,Motorcycle 250cc,JPH-5574
573,Customer 573,"Duong Hung Vuong, City",619757563,customer573@example.com,Regular customer,Motorcycle 125cc,LAW-2693
574,Customer 574,"Ha Huy Giap, City",972968820,customer574@example.com,Regular customer,Motorcycle 150cc,XNG-7352
575,Customer 575,"Duong Cach Mang Thang Tam, City",686367963,customer575@example.com,Regular customer,Pickup Truck,APG-1694
576,Customer 576,"Le Lai, City",592541543,customer576@example.com,Regular customer,Pickup Truck,TNA-7722
577,Customer 577,"Duong Le Thanh Ton, City",473460016,customer577@example.com,Regular customer,Motorcycle 150cc,SXR-6762
578,Customer 578,"Kinh Duong Vuong, City",671248716,customer578@example.com,Regular customer,Motorcycle 250cc,YLU-8108
579,Customer 579,"Thong Nhat, City",233699610,customer579@example.com,Regular customer,Motorcycle 50cc,NWH-1665
580,Customer 580,"Dien Bien Phu, City",806832304,customer580@example.com,Regular customer,Motorcycle 110cc,DAS-8840
581,Customer 581,"Kinh Duong Vuong, City",469238502,customer581@example.com,Regular customer,Sedan,HST-8106
582,Customer 582,"Tran Xuan Soan, City",968751721,customer582@example.com,Regular customer,Motorcycle 110cc,CJZ-4950
583,Customer 583,"Duong Nguyen Hue, City",829537736,customer583@example.com,Regular customer,Motorcycle 50cc,DYZ-6202
584,Customer 584,"Duong Nguyen Huu Canh, City",420068924,customer584@example.com,Regular customer,Sedan,VCS-5120
585,Customer 585,"Duong Cach Mang Thang Tam, City",141456881,customer585@example.com,Regular customer,Motorcycle 150cc,USC-4449
586,Customer 586,"Dien Bien Phu, City",904223026,customer586@example.com,Regular customer,Motorcycle 250cc,RFD-2507
587,Customer 587,"Ky Con, City",554814915,customer587@example.com,Regular customer,Motorcycle 110cc,LKL-7742
588,Customer 588,"Duong Le Loi, City",872643975,customer588@example.com,Regular customer,Light Truck,YLA-3558
589,Customer 589,"Ham Nghi, City",804896781,customer589@example.com,Regular customer,Sedan,QEV-3731
590,Customer 590,"Le Van Khuong, City",465861605,customer590@example.com,Regular customer,Motorcycle 50cc,BVR-0026
591,Customer 591,"Duong Nguyen Binh Khiem, City",943826233,customer591@example.com,Regular customer,Motorcycle 125cc,HEM-2203
592,Customer 592,"Le Van Khuong, City",818240623,customer592@example.com,Regular customer,Pickup Truck,VGI-0207
593,Customer 593,"Nam Ky Khoi Nghia, City",633917565,customer593@example.com,Regular customer,Sedan,TMG-8193
594,Customer 594,"Le Lai, City",433019465,customer594@example.com,Regular customer,SUV,TIO-6356
595,Customer 595,"Nguyen Hong, City",174801508,customer595@example.com,Regular customer,Motorcycle 50cc,QQS-5050
596,Customer 596,"Tran Hung Dao, City",162325837,customer596@example.com,Regular customer,Light Truck,JCL-6172
597,Customer 597,"Vo Van Ngan, City",799256426,customer597@example.com,Regular customer,Motorcycle 110cc,DZO-3801
598,Customer 598,"Nguyen Van Cu, City",495135853,customer598@example.com,Regular customer,Pickup Truck,GKH-8635
599,Customer 599,"Duong Nguyen Thi Minh Khai, City",339700780,customer599@example.com,Regular customer,Motorcycle 50cc,IIM-3502
600,Customer 600,"Vo Van Ngan, City",300124729,customer600@example.com,Regular customer,SUV,JOP-3262
601,Customer 601,"Ham Nghi, City",333403890,customer601@example.com,Regular customer,Motorcycle 250cc,YQE-1873
602,Customer 602,"Cach Mang Thang Tam, City",737996688,customer602@example.com,Regular customer,Light Truck,IQX-5847
603,Customer 603,"Duong Le Duan, City",932985030,customer603@example.com,Regular customer,Sedan,GIL-4322
604,Customer 604,"Duong Nguyen Thi Minh Khai, City",630632743,customer604@example.com,Regular customer,Motorcycle 110cc,UYJ-9246
605,Customer 605,"Duong Nguyen Thi Minh Khai, City",870347718,customer605@example.com,Regular customer,Motorcycle 250cc,NUB-5643
606,Customer 606,"Nguyen Van Cu, City",852094681,customer606@example.com,Regular customer,Sedan,YRI-2797
607,Customer 607,"Duong Ton Duc Thang, City",161469897,customer607@example.com,Regular customer,Sedan,GHC-5659
608,Customer 608,"Duong Tran Hung Dao, City",851369429,customer608@example.com,Regular customer,Pickup Truck,HTA-5225
609,Customer 609,"Nam Ky Khoi Nghia, City",714208405,customer609@example.com,Regular customer,Motorcycle 150cc,UZD-0307
610,Customer 610,"Le Lai, City",936541026,customer610@example.com,Regular customer,Motorcycle 150cc,GEO-2446
611,Customer 611,"Duong Bui Vien, City",560965499,customer611@example.com,Regular customer,Motorcycle 125cc,ROY-9481
612,Customer 612,"Duong Phan Xich Long, City",241788581,customer612@example.com,Regular customer,Motorcycle 125cc,BPQ-8131
613,Customer 613,"Duong Vo Van Kiet, City",180558694,customer613@example.com,Regular customer,Motorcycle 250cc,SFK-1271
614,Customer 614,"Nam Ky Khoi Nghia, City",696991299,customer614@example.com,Regular customer,Motorcycle 150cc,QGV-0297
615,Customer 615,"Duong Nguyen Van Cu, City",971384819,customer615@example.com,Regular customer,Motorcycle 150cc,FUB-4710
616,Customer 616,"Ha Huy Giap, City",604895586,customer616@example.com,Regular customer,Motorcycle 125cc,MOH-9081
617,Customer 617,"Duong Nam Ky Khoi Nghia, City",404391014,customer617@example.com,Regular customer,Light Truck,TPV-0886
618,Customer 618,"Le Van Sy, City",875108037,customer618@example.com,Regular customer,Motorcycle 125cc,DPX-1416
619,Customer 619,"An Duong Vuong, City",987572211,customer619@example.com,Regular customer,Motorcycle 110cc,IVF-3071
620,Customer 620,"Pham Van Dong, City",896563992,customer620@example.com,Regular customer,Motorcycle 250cc,XTK-7452
621,Customer 621,"Xo Viet Nghe Tinh, City",784907673,customer621@example.com,Regular customer,SUV,BUQ-6516
622,Customer 622,"Nguyen Tat Thanh, City",710613640,customer622@example.com,Regular customer,Motorcycle 150cc,BKD-8538
623,Customer 623,"Le Lai, City",409272235,customer623@example.com,Regular customer,Motorcycle 50cc,XHB-0069
624,Customer 624,"An Duong Vuong, City",744499576,customer624@example.com,Regular customer,Motorcycle 110cc,IUO-9280
625,Customer 625,"Duong Hai Ba Trung, City",289684954,customer625@example.com,Regular customer,Pickup Truck,XBY-0904
626,Customer 626,"Duong Le Loi, City",532678386,customer626@example.com,Regular customer,Pickup Truck,VLL-4817
627,Customer 627,"Bach Dang, City",575973965,customer627@example.com,Regular customer,Sedan,TKS-2099
628,Customer 628,"Le Van Sy, City",964742701,customer628@example.com,Regular customer,Motorcycle 150cc,AOL-6703
629,Customer 629,"Phan Van Tri, City",714998412,customer629@example.com,Regular customer,Motorcycle 250cc,RGN-3735
630,Customer 630,"Duong Nguyen Huu Canh, City",805144236,customer630@example.com,Regular customer,SUV,TEH-4920
631,Customer 631,"Duong Le Duan, City",271501599,customer631@example.com,Regular customer,Sedan,YBD-8885
632,Customer 632,"Nguyen Hong, City",823863730,customer632@example.com,Regular customer,Light Truck,HAZ-5157
633,Customer 633,"Nguyen Hong, City",423788467,customer633@example.com,Regular customer,Light Truck,VUJ-6653
634,Customer 634,"Duong Hung Vuong, City",522231923,customer634@example.com,Regular customer,Motorcycle 110cc,YOE-1833
635,Customer 635,"Dien Bien Phu, City",713621952,customer635@example.com,Regular customer,Motorcycle 110cc,FIH-8538
636,Customer 636,"Pham Van Dong, City",276244691,customer636@example.com,Regular customer,SUV,DAE-2928
637,Customer 637,"Duong Nam Ky Khoi Nghia, City",988154775,customer637@example.com,Regular customer,Sedan,LOW-9179
638,Customer 638,"Duong Nguyen Hue, City",106781763,customer638@example.com,Regular customer,Pickup Truck,AZG-7956
639,Customer 639,"Tran Nao, City",118804049,customer639@example.com,Regular customer,Motorcycle 150cc,LUP-8335
640,Customer 640,"Nguyen Hong, City",603596782,customer640@example.com,Regular customer,SUV,SUZ-0455
641,Customer 641,"Hong Bang, City",358613616,customer641@example.com,Regular customer,Light Truck,ZMA-8675
642,Customer 642,"Le Lai, City",956441770,customer642@example.com,Regular customer,Pickup Truck,ZYM-9742
643,Customer 643,"An Duong Vuong, City",955786749,customer643@example.com,Regular customer,Light Truck,ATX-5047
644,Customer 644,"Tran Nao, City",500738215,customer644@example.com,Regular customer,Sedan,FSY-8911
645,Customer 645,"Duong Dien Bien Phu, City",529430614,customer645@example.com,Regular customer,Light Truck,QYL-1636
646,Customer 646,"Hong Bang, City",814529283,customer646@example.com,Regular customer,Motorcycle 50cc,XQW-5251
647,Customer 647,"Duong Cach Mang Thang Tam, City",326022303,customer647@example.com,Regular customer,Motorcycle 250cc,ERP-4844
648,Customer 648,"Cach Mang Thang Tam, City",636943944,customer648@example.com,Regular customer,Motorcycle 50cc,DOG-5202
649,Customer 649,"Nguyen Dinh Chieu, City",922165094,customer649@example.com,Regular customer,Motorcycle 110cc,FFA-6326
650,Customer 650,"Tran Nao, City",597533826,customer650@example.com,Regular customer,Motorcycle 50cc,BAG-4966
651,Customer 651,"Cau Sai Gon, City",109795834,customer651@example.com,Regular customer,SUV,DOG-0748
652,Customer 652,"Ham Nghi, City",529423962,customer652@example.com,Regular customer,Sedan,MTL-9189
653,Customer 653,"Cau Sai Gon, City",310654265,customer653@example.com,Regular customer,Motorcycle 125cc,MDM-2014
654,Customer 654,"Duong Le Thanh Ton, City",778147528,customer654@example.com,Regular customer,Motorcycle 110cc,GDK-6556
655,Customer 655,"Ly Thai To, City",940806889,customer655@example.com,Regular customer,Motorcycle 110cc,JRI-4976
656,Customer 656,"Duong Truong Dinh, City",508939912,customer656@example.com,Regular customer,Motorcycle 50cc,AVH-0140
657,Customer 657,"Duong Hung Vuong, City",386781499,customer657@example.com,Regular customer,Motorcycle 110cc,LWP-4804
658,Customer 658,"Dai Lo Dong Tay, City",449787796,customer658@example.com,Regular customer,Motorcycle 125cc,ZID-3895
659,Customer 659,"Tran Nao, City",515241444,customer659@example.com,Regular customer,Sedan,TVK-1162
660,Customer 660,"Le Van Sy, City",830387448,customer660@example.com,Regular customer,Sedan,SLY-1949
661,Customer 661,"Duong Nguyen Binh Khiem, City",813985600,customer661@example.com,Regular customer,SUV,XOI-3507
662,Customer 662,"Xo Viet Nghe Tinh, City",452406105,customer662@example.com,Regular customer,SUV,YZU-9107
663,Customer 663,"Tran Hung Dao, City",820337564,customer663@example.com,Regular customer,Pickup Truck,TDS-1361
664,Customer 664,"Xa Lo Ha Noi, City",129475347,customer664@example.com,Regular customer,Sedan,LPE-1993
665,Customer 665,"Dai Lo Dong Tay, City",821725259,customer665@example.com,Regular customer,Motorcycle 125cc,LJE-3739
666,Customer 666,"Le Van Khuong, City",846020896,customer666@example.com,Regular customer,Light Truck,CNZ-2901
667,Customer 667,"Nguyen Dinh Chieu, City",821843101,customer667@example.com,Regular customer,Motorcycle 110cc,TSZ-2738
668,Customer 668,"Duong Hung Vuong, City",322934124,customer668@example.com,Regular customer,SUV,VSX-0754
669,Customer 669,"Phan Van Tri, City",787830558,customer669@example.com,Regular customer,SUV,GVG-2638
670,Customer 670,"Thong Nhat, City",636083931,customer670@example.com,Regular customer,Motorcycle 250cc,TUJ-3665
671,Customer 671,"Dai Lo Dong Tay, City",456898245,customer671@example.com,Regular customer,Pickup Truck,KQU-2663
672,Customer 672,"Duong Le Duan, City",139489192,customer672@example.com,Regular customer,Motorcycle 110cc,KGB-1057
673,Customer 673,"Duong Cach Mang Thang Tam, City",869886221,customer673@example.com,Regular customer,Sedan,VPP-9043
674,Customer 674,"Nguyen Thi Thap, City",440342548,customer674@example.com,Regular customer,Motorcycle 50cc,VAP-7895
675,Customer 675,"Duong Hai Ba Trung, City",582990820,customer675@example.com,Regular customer,Motorcycle 125cc,RAN-3858
676,Customer 676,"Hong Bang, City",667362446,customer676@example.com,Regular customer,Motorcycle 250cc,QLO-1121
677,Customer 677,"Kinh Duong Vuong, City",224025908,customer677@example.com,Regular customer,Motorcycle 250cc,YTE-0939
678,Customer 678,"Ky Con, City",278219215,customer678@example.com,Regular customer,Motorcycle 150cc,OCM-8461
679,Customer 679,"Duong Ton Duc Thang, City",400002180,customer679@example.com,Regular customer,Motorcycle 250cc,UIS-5134
680,Customer 680,"Duong Nguyen Binh Khiem, City",397515017,customer680@example.com,Regular customer,Pickup Truck,SKL-8797
681,Customer 681,"Nguyen Dinh Chieu, City",905674177,customer681@example.com,Regular customer,Motorcycle 50cc,HHF-5709
682,Customer 682,"Dai Lo Dong Tay, City",587246034,customer682@example.com,Regular customer,Light Truck,CVI-8936
683,Customer 683,"Cach Mang Thang Tam, City",371597560,customer683@example.com,Regular customer,Sedan,IFA-9232
684,Customer 684,"Duong Dien Bien Phu, City",919068861,customer684@example.com,Regular customer,Motorcycle 150cc,VCF-7632
685,Customer 685,"Tran Nao, City",436085306,customer685@example.com,Regular customer,Pickup Truck,AYG-5996
686,Customer 686,"Tran Hung Dao, City",615727937,customer686@example.com,Regular customer,Motorcycle 150cc,UWJ-5417
687,Customer 687,"An Duong Vuong, City",369323432,customer687@example.com,Regular customer,Motorcycle 150cc,UVJ-0877
688,Customer 688,"Nam Ky Khoi Nghia, City",765225967,customer688@example.com,Regular customer,Motorcycle 250cc,NCO-8887
689,Customer 689,"Vo Van Ngan, City",894252006,customer689@example.com,Regular customer,Motorcycle 125cc,AOS-8127
690,Customer 690,"Duong Nguyen Binh Khiem, City",716479678,customer690@example.com,Regular customer,Motorcycle 125cc,LEK-6296
691,Customer 691,"Xo Viet Nghe Tinh, City",461794392,customer691@example.com,Regular customer,Motorcycle 110cc,FAU-0453
692,Customer 692,"Tran Quoc Toan, City",912457108,customer692@example.com,Regular customer,Motorcycle 150cc,WDI-9985
693,Customer 693,"Hong Bang, City",168526052,customer693@example.com,Regular customer,SUV,UYK-7404
694,Customer 694,"Cach Mang Thang Tam, City",847544890,customer694@example.com,Regular customer,Motorcycle 150cc,VOU-6599
695,Customer 695,"Duong Pham Ngoc Thach, City",659512559,customer695@example.com,Regular customer,Motorcycle 125cc,DWX-0924
696,Customer 696,"Le Lai, City",908942823,customer696@example.com,Regular customer,Pickup Truck,PVF-1931
697,Customer 697,"Duong Cach Mang Thang Tam, City",462147345,customer697@example.com,Regular customer,Motorcycle 125cc,VNP-3377
698,Customer 698,"Duong Le Van Sy, City",665983251,customer698@example.com,Regular customer,Light Truck,KBY-5912
699,Customer 699,"Duong Ton Duc Thang, City",297158199,customer699@example.com,Regular customer,Pickup Truck,UBI-7610
700,Customer 700,"Duong Nguyen Thi Minh Khai, City",499689155,customer700@example.com,Regular customer,Motorcycle 50cc,MLU-7827
701,Customer 701,"Xa Lo Ha Noi, City",515227678,customer701@example.com,Regular customer,SUV,XGK-2309
702,Customer 702,"Le Lai, City",762678893,customer702@example.com,Regular customer,Motorcycle 125cc,EOS-3027
703,Customer 703,"Tran Hung Dao, City",614119096,customer703@example.com,Regular customer,Motorcycle 150cc,JCJ-3721
704,Customer 704,"Nguyen Thi Thap, City",202693998,customer704@example.com,Regular customer,Motorcycle 110cc,PHK-7105
705,Customer 705,"Duong Tran Hung Dao, City",981375361,customer705@example.com,Regular customer,Motorcycle 125cc,KRX-0827
706,Customer 706,"Cach Mang Thang Tam, City",522216120,customer706@example.com,Regular customer,Motorcycle 150cc,FDZ-6138
707,Customer 707,"Ham Nghi, City",724054847,customer707@example.com,Regular customer,Sedan,AHL-6074
708,Customer 708,"Duong Hai Ba Trung, City",397360300,customer708@example.com,Regular customer,Motorcycle 110cc,YUP-8884
709,Customer 709,"Nam Ky Khoi Nghia, City",446697496,customer709@example.com,Regular customer,Light Truck,SII-2840
710,Customer 710,"Duong Hai Ba Trung, City",414804771,customer710@example.com,Regular customer,Motorcycle 150cc,GCU-2716
711,Customer 711,"Cach Mang Thang Tam, City",388879459,customer711@example.com,Regular customer,Sedan,ITF-0969
712,Customer 712,"Phan Van Tri, City",902794367,customer712@example.com,Regular customer,Motorcycle 125cc,JUB-5949
713,Customer 713,"Vo Van Ngan, City",252734433,customer713@example.com,Regular customer,Motorcycle 250cc,STK-2317
714,Customer 714,"Duong Nguyen Van Cu, City",363293871,customer714@example.com,Regular customer,Sedan,KGL-2999
715,Customer 715,"Nam Ky Khoi Nghia, City",895848031,customer715@example.com,Regular customer,Motorcycle 125cc,CJG-5739
716,Customer 716,"Thong Nhat, City",449677354,customer716@example.com,Regular customer,Motorcycle 150cc,PXX-1481
717,Customer 717,"Hong Bang, City",215930960,customer717@example.com,Regular customer,Pickup Truck,HTV-3352
718,Customer 718,"Nguyen Hong, City",190767679,customer718@example.com,Regular customer,Light Truck,AXT-0381
719,Customer 719,"Duong Hai Ba Trung, City",874830207,customer719@example.com,Regular customer,Motorcycle 50cc,STG-3484
720,Customer 720,"Duong Nguyen Thi Minh Khai, City",596915421,customer720@example.com,Regular customer,Motorcycle 250cc,ULS-3935
721,Customer 721,"Nguyen Hue, City",337957018,customer721@example.com,Regular customer,Motorcycle 50cc,ADQ-7538
722,Customer 722,"Nguyen Hue, City",803940822,customer722@example.com,Regular customer,Light Truck,BYV-8917
723,Customer 723,"Tran Nao, City",847665284,customer723@example.com,Regular customer,Pickup Truck,DPV-4427
724,Customer 724,"Duong Bui Vien, City",922317123,customer724@example.com,Regular customer,Sedan,LMT-2780
725,Customer 725,"Cach Mang Thang Tam, City",238291887,customer725@example.com,Regular customer,SUV,EZO-9929
726,Customer 726,"Duong Cach Mang Thang Tam, City",315738892,customer726@example.com,Regular customer,Motorcycle 50cc,KRX-9593
727,Customer 727,"Duong Nguyen Thi Minh Khai, City",860429006,customer727@example.com,Regular customer,Motorcycle 50cc,GII-2316
728,Customer 728,"Duong Hai Ba Trung, City",639740411,customer728@example.com,Regular customer,Motorcycle 125cc,FXX-7883
729,Customer 729,"Xo Viet Nghe Tinh, City",793505249,customer729@example.com,Regular customer,Sedan,UWG-7670
730,Customer 730,"Cach Mang Thang Tam, City",141326147,customer730@example.com,Regular customer,Motorcycle 150cc,WCW-8268
731,Customer 731,"Duong Dien Bien Phu, City",187019375,customer731@example.com,Regular customer,Motorcycle 50cc,NGG-4734
732,Customer 732,"Ton Duc Thang, City",302120879,customer732@example.com,Regular customer,Pickup Truck,JSL-2420
733,Customer 733,"Nguyen Hue, City",597305506,customer733@example.com,Regular customer,Motorcycle 110cc,KAJ-6250
734,Customer 734,"Xa Lo Ha Noi, City",789933881,customer734@example.com,Regular customer,Pickup Truck,XBC-5499
735,Customer 735,"Kinh Duong Vuong, City",253667209,customer735@example.com,Regular customer,Light Truck,UGW-8599
736,Customer 736,"Nam Ky Khoi Nghia, City",574510601,customer736@example.com,Regular customer,Motorcycle 50cc,VLK-1431
737,Customer 737,"Duong Nguyen Huu Canh, City",167868465,customer737@example.com,Regular customer,Motorcycle 150cc,GPP-0823
738,Customer 738,"Bach Dang, City",516490262,customer738@example.com,Regular customer,Pickup Truck,BMY-1050
739,Customer 739,"Le Van Sy, City",418874593,customer739@example.com,Regular customer,Light Truck,IGY-4025
740,Customer 740,"Nguyen Hong, City",565890484,customer740@example.com,Regular customer,Sedan,AUR-4495
741,Customer 741,"Tran Hung Dao, City",960886733,customer741@example.com,Regular customer,Motorcycle 150cc,JGW-5753
742,Customer 742,"Thong Nhat, City",396700028,customer742@example.com,Regular customer,Motorcycle 125cc,BXJ-2358
743,Customer 743,"Tran Nao, City",725482227,customer743@example.com,Regular customer,Pickup Truck,PLA-2357
744,Customer 744,"Nguyen Tri Phuong, City",771925281,customer744@example.com,Regular customer,Sedan,RSV-2602
